t,p_in,p_out,h_tailwater_m,H,Q,dm,omega,omega_pu,tau_o,P_elec,P_mech,eta,n_rpm,P_elec_MW
116,4.018301992064711e6,164647.466637303,24.888945570226493,392.82920748495496,0.10284322002369317,102.84322002369318,38.746494829092796,0.986671388725549,0.0,-232016.95114657455,-235550.20420972037,NaN,370.0017707720809,-0.23201695114657456
117,4.0182655904773767e6,164650.7509613678,24.888260270743384,392.82516203017417,0.1032260822660033,103.2260822660033,38.74649529016909,0.9866714004667604,0.0,-231804.50471385568,-235334.52255213776,NaN,370.00177517503516,-0.2318045047138557
118,4.0182283451446393e6,164654.68288879603,24.887666836109172,392.8209645520737,0.10343861300973056,103.43861300973056,38.74649352092283,0.9866713554132744,0.0,-231674.57879632493,-235202.61806733496,NaN,370.00175827997793,-0.23167457879632494
119,4.0181743454389228e6,164657.4706316255,24.887183239881228,392.8151758213351,0.10339805058379176,103.39805058379176,38.746494721865744,0.9866713859950346,0.0,-231453.35358539445,-234978.02394456288,NaN,370.001769748138,-0.23145335358539446
120,4.018134086729751e6,164660.3251592791,24.88703023421317,392.8107809959706,0.10286368026376319,102.86368026376319,38.74649357453636,0.9866713567785317,0.0,-231658.7769955442,-235186.57562999413,NaN,370.0017587919494,-0.2316587769955442
121,4.0181213702811934e6,164664.13189424976,24.887112113752398,392.8090966755294,0.10301462568487971,103.0146256848797,38.74649379971316,0.9866713625126117,0.0,-231477.9341643868,-235002.9788470932,NaN,370.0017609422294,-0.2314779341643868
122,4.0180921405297727e6,164666.30275008082,24.887403684794524,392.80589579813375,0.10301406302827779,103.01406302827779,38.74649606220382,0.9866714201264634,0.0,-231790.4586687172,-235320.26260783474,NaN,370.0017825474238,-0.23179045866871723
123,4.018044770252212e6,164667.35734528146,24.887701554262744,392.8009595216035,0.10220071733489458,102.20071733489458,38.74649606220382,0.9866714201264634,0.0,-231816.79500335173,-235347.00000340276,NaN,370.0017825474238,-0.23181679500335173
124,4.0180118039140115e6,164669.08770051357,24.888104499912654,392.7974226517327,0.10243421982469361,102.43421982469361,38.746496126540045,0.986671421764772,0.0,-231455.10934103676,-234979.80643760078,NaN,370.0017831617895,-0.23145510934103677
125,4.017963469355993e6,164668.8212593166,24.888517891732672,392.7925227417611,0.1022830698011764,102.2830698011764,38.746496941465594,0.9866714425166806,0.0,-231700.9151309595,-235229.35546290304,NaN,370.0017909437552,-0.2317009151309595
126,4.017928875794518e6,164668.1627190656,24.888795329721123,392.7890635143172,0.1019585192430658,101.9585192430658,38.74649846408964,0.9866714812899836,0.0,-231960.76696602054,-235493.16443250817,NaN,370.00180548374385,-0.23196076696602055
127,4.0179150142629175e6,164666.55755629108,24.888812535177763,392.7878141393095,0.10193335314777968,101.93335314777968,38.74649948274657,0.9866715072298693,0.0,-231881.75796211677,-235412.95224580384,NaN,370.001815211201,-0.23188175796211677
128,4.017880239898855e6,164663.91338919825,24.8884681188045,392.7845388898732,0.10150972387713006,101.50972387713006,38.74649919323355,0.9866714998574807,0.0,-232340.01018475852,-235878.18292868885,NaN,370.0018124465553,-0.23234001018475853
129,4.0178634855258763e6,164661.79838130367,24.88806747745683,392.7830465998545,0.10171744646444088,101.71744646444088,38.746498335417186,0.9866714780133664,0.0,-232814.064208181,-236359.45604891473,NaN,370.0018042550124,-0.232814064208181
130,4.0178387758391076e6,164660.7917222485,24.887604159088518,392.7806303890784,0.10168486353212938,101.68486353212938,38.74649893588864,0.9866714933042464,0.0,-232649.02317780428,-236191.9017033546,NaN,370.0018099890924,-0.23264902317780428
131,4.0178085215396998e6,164657.99606762797,24.886986452470815,392.77783134271886,0.10175294498096235,101.75294498096235,38.74649605148111,0.9866714198534119,0.0,-232536.6548166968,-236077.82214893078,NaN,370.00178244502945,-0.2325366548166968
132,4.0177814011517824e6,164656.77206701998,24.886359067783747,392.77519154788604,0.10148542734204692,101.48542734204692,38.74649642677577,0.9866714294102119,0.0,-232740.3224712041,-236284.59134132395,NaN,370.0017860288295,-0.2327403224712041
133,4.017769829786272e6,164658.29275979052,24.88583829547984,392.7738569853702,0.10219708564228215,102.19708564228215,38.746496941465594,0.9866714425166806,0.0,-232480.4706361429,-236020.7823717187,NaN,370.0017909437552,-0.2324804706361429
134,4.017763441428229e6,164657.98047674564,24.88551784384977,392.7732376097333,0.10191146069090477,101.91146069090478,38.74649538667343,0.9866714029242233,0.0,-232450.6227902237,-235990.47999007482,NaN,370.00177609658374,-0.2324506227902237
135,4.0177660931994915e6,164657.42246278032,24.885478670711873,392.7735648049654,0.10221171471393221,102.21171471393221,38.7464972095332,0.9866714493429662,0.0,-232080.1583496972,-235614.37395908343,NaN,370.00179350361236,-0.2320801583496972
136,4.017770251658972e6,164658.41865034733,24.885568692118976,392.7738871568425,0.10289063663005543,102.89063663005543,38.74649597642218,0.9866714179420519,0.0,-231539.38561186724,-235065.36610341852,NaN,370.00178172826946,-0.23153938561186724
137,4.0177558477196125e6,164659.2126218443,24.885767169351016,392.7723379304555,0.10195007939403693,101.95007939403693,38.74649580485891,0.9866714135732291,0.0,-231377.85609277518,-234901.3767439342,NaN,370.0017800899609,-0.23137785609277517
138,4.017766936944894e6,164660.15179797623,24.88625107281925,392.77337259397734,0.10165688415383363,101.65688415383363,38.74649785289548,0.9866714657260521,0.0,-230717.69197126845,-234231.15936169386,NaN,370.00179964726954,-0.23071769197126846
139,4.017783389980231e6,164661.88750530226,24.886734361806887,392.7748728312873,0.10184885235629053,101.84885235629052,38.746498153131206,0.9866714733714921,0.0,-230377.07537666132,-233885.35571234653,NaN,370.00180251430953,-0.23037707537666133
140,4.0177891153954584e6,164661.8439904518,24.88692346820987,392.7754608975542,0.10171892983184595,101.71892983184595,38.746497616995974,0.9866714597189206,0.0,-230094.39871825013,-233598.37433324885,NaN,370.0017973945952,-0.23009439871825013
141,4.017807195654071e6,164663.4109904697,24.887164498223097,392.77714420627944,0.10202169023428197,102.02169023428196,38.74650039417646,0.9866715304392408,0.0,-229757.29363492754,-233256.1356699772,NaN,370.0018239147153,-0.22975729363492753
142,4.0178485391787584e6,164665.82571562345,24.887451460660756,392.7811124835,0.10226306991650795,102.26306991650794,38.746497777836545,0.986671463814692,0.0,-228930.33272740175,-232416.58144913884,NaN,370.0017989305095,-0.22893033272740174
143,4.017875117158915e6,164665.6437444304,24.887734736214863,392.7838403072869,0.10255406568090371,102.5540656809037,38.746497370373774,0.9866714534387377,0.0,-228624.8312456406,-232106.42766054886,NaN,370.00179503952666,-0.22862483124564062
144,4.0178888581554596e6,164666.5475502024,24.887883133278457,392.7851488894248,0.10290188976209394,102.90188976209394,38.746499611419026,0.9866715105064865,0.0,-228491.39381682547,-231970.95818967052,NaN,370.00181643993244,-0.22849139381682546
145,4.0179229695767057e6,164670.65679482897,24.887718913339555,392.78820721527796,0.1024008696333795,102.4008696333795,38.74649849625776,0.9866714821091379,0.0,-228575.67008765618,-232056.51785548852,NaN,370.0018057909267,-0.22857567008765617
146,4.0179317083683675e6,164672.1667834117,24.88734884240147,392.7889440963258,0.10131049228944831,101.31049228944832,38.746498335417186,0.9866714780133664,0.0,-228512.46288453316,-231992.34810612505,NaN,370.0018042550124,-0.22851246288453317
147,4.0179617215976613e6,164671.89801521733,24.887128397488162,392.7920309462226,0.10204199702255146,102.04199702255146,38.74649731676025,0.9866714520734805,0.0,-228436.96539191404,-231915.7009054965,NaN,370.0017945275552,-0.22843696539191405
148,4.0179933017827002e6,164673.37775283444,24.886866782375012,392.7950992894868,0.10291600732774224,102.91600732774224,38.74649537595072,0.9866714026511718,0.0,-228695.0614713329,-232177.72738206387,NaN,370.0017759941894,-0.22869506147133292
149,4.018021145380962e6,164672.34107551348,24.88646445120571,392.7980432523393,0.10264429533961247,102.64429533961247,38.74649492559713,0.9866713911830118,0.0,-228905.75214840946,-232391.6265466086,NaN,370.00177169362945,-0.22890575214840947
150,4.0180466988131315e6,164670.23444480932,24.886331723397277,392.8008628306139,0.10326352450533142,103.26352450533142,38.74649369248611,0.9866713597820975,0.0,-229504.46482243546,-232999.45667252332,NaN,370.00175991828655,-0.22950446482243547
151,4.0180539911841047e6,164668.64952691188,24.886164891915833,392.8017677530268,0.10307027753787014,103.07027753787014,38.746492255643695,0.9866713231932058,0.0,-229722.17852208146,-233220.48580921977,NaN,370.0017461974522,-0.22972217852208146
152,4.0180656830846723e6,164664.82696835924,24.88614430681593,392.8033492473306,0.10262915476196066,102.62915476196066,38.74649236287075,0.9866713259237202,0.0,-230097.91022953475,-233601.93931932462,NaN,370.0017472213951,-0.23009791022953474
153,4.0180887052806374e6,164660.92598999589,24.88617656704715,392.8060937095455,0.10278905153810781,102.78905153810781,38.74649042206122,0.9866712765014114,0.0,-230375.319621019,-233883.57321930863,NaN,370.0017286880293,-0.230375319621019
154,4.01813914920216e6,164659.61263268947,24.886249075757316,392.81136968088384,0.1024301277766796,102.43012777667961,38.74648871715119,0.9866712330862341,0.0,-230909.06933627982,-234425.45110282215,NaN,370.0017124073378,-0.23090906933627983
155,4.018187242690064e6,164655.46499260658,24.886372432736675,392.8166949742566,0.10272787542029847,102.72787542029847,38.74648838474735,0.9866712246216398,0.0,-231110.98123514498,-234630.43780217765,NaN,370.0017092331149,-0.23111098123514498
156,4.018248896371927e6,164653.37627978207,24.886703791397306,392.8231926699434,0.10374843219499073,103.74843219499073,38.74648738753582,0.9866711992278568,0.0,-231865.95616133622,-235396.90980846316,NaN,370.0016997104463,-0.2318659561613362
157,4.018268121713582e6,164655.43939563574,24.886925158031488,392.8249421323085,0.10396664065533742,103.96664065533743,38.74648785933483,0.9866712112421198,0.0,-232113.51770690116,-235648.2413268032,NaN,370.0017042157949,-0.23211351770690117
158,4.0183274852293534e6,164655.6848938565,24.88718815572597,392.8309684337918,0.10396694755893847,103.96694755893847,38.746488931605285,0.9866712385472627,0.0,-231978.3245224437,-235510.98936288702,NaN,370.0017144552235,-0.23197832452244369
159,4.0183851612543226e6,164656.9007499737,24.887496624984447,392.8367238026859,0.10364480107903612,103.64480107903611,38.74648918895019,0.9866712451004971,0.0,-232004.66085707824,-235537.72675845507,NaN,370.0017169126864,-0.23200466085707824
160,4.0184356051758467e6,164661.0528113516,24.887613222677277,392.8414426467375,0.10313283472188421,103.13283472188421,38.74649186962633,0.9866713133633543,0.0,-231560.45467957496,-235086.75601987305,NaN,370.0017425112579,-0.23156045467957495
161,4.018491955315184e6,164663.53967342325,24.887555461501393,392.84693329681556,0.10286726080577543,102.86726080577543,38.746494078503474,0.9866713696119488,0.0,-231623.661882698,-235150.92576923655,NaN,370.0017636044808,-0.231623661882698
162,4.018558912539573e6,164665.2625822638,24.88738832277967,392.8535830741396,0.10226982179573105,102.26982179573105,38.74649557968211,0.9866714078391491,0.0,-231762.36657844012,-235291.74271922855,NaN,370.0017779396809,-0.23176236657844013
163,4.0186271956495913e6,164668.8615163708,24.887210584267695,392.86017677198987,0.10204639597416651,102.04639597416651,38.74649763844139,0.9866714602650234,0.0,-231967.78998858974,-235500.29440465962,NaN,370.0017975993838,-0.23196778998858975
164,4.0186755302076126e6,164668.33677846758,24.887292924667367,392.86515733222683,0.10170527262159922,101.70527262159922,38.74649842119882,0.9866714801977777,0.0,-231602.59281499026,-235129.535852782,NaN,370.00180507416667,-0.23160259281499027
165,4.018726878142067e6,164668.53945993708,24.887450385319724,392.87037091560956,0.10164818855180388,101.64818855180388,38.74649875360266,0.9866714886623721,0.0,-231688.62484146317,-235216.87801163775,NaN,370.0018082483895,-0.23168862484146316
166,4.0187835898865745e6,164669.5628733732,24.88755269633872,392.87604760583093,0.10114998170609905,101.14998170609906,38.74650157367396,0.986671560474898,0.0,-231153.11937056013,-234673.21763508645,NaN,370.00183517808676,-0.23115311937056013
167,4.018858261354637e6,164665.2390795906,24.88768250536432,392.8841001299742,0.10133969928214825,101.33969928214826,38.746501466446915,0.9866715577443838,0.0,-230921.3596257759,-234437.9285540872,NaN,370.0018341541439,-0.2309213596257759
168,4.018881283550602e6,164660.51108636762,24.887717377138067,392.8869288954367,0.1000894763126701,100.0894763126701,38.746500244058595,0.9866715266165208,0.0,-230765.09737361077,-234279.28667371653,NaN,370.0018224811953,-0.23076509737361076
169,4.018915756577019e6,164659.0750963008,24.88763227157571,392.89058934563894,0.10025852904624859,100.25852904624858,38.74649659833904,0.9866714337790348,0.0,-230499.97827162256,-234010.13022499753,NaN,370.00178766713805,-0.23049997827162255
170,4.0189619817715352e6,164655.29419100087,24.887547473253658,392.89568680739393,0.10031617577264584,100.31617577264585,38.746494110671584,0.9866713704311031,0.0,-230677.3095914954,-234190.16202182273,NaN,370.00176391166366,-0.2306773095914954
171,4.019023816255984e6,164650.5701536734,24.88774180274171,392.90247157006223,0.10081929307596747,100.81929307596748,38.7464899180941,0.9866712636679942,0.0,-230663.2635463569,-234175.9020775197,NaN,370.0017238754978,-0.2306632635463569
172,4.0190592535628607e6,164650.34466762992,24.888021545032394,392.9061069210225,0.10187360924677524,101.87360924677525,38.746488331133826,0.9866712232563826,0.0,-230452.57286928027,-233962.0029129749,NaN,370.0017087211435,-0.23045257286928025
173,4.0190989698642753e6,164648.55334506722,24.888304513346192,392.9103380753525,0.10116696370535716,101.16696370535716,38.74648782716672,0.9866712104229655,0.0,-230094.39871825004,-233598.37433324876,NaN,370.00170390861206,-0.23009439871825005
174,4.0191413982044817e6,164646.9486476922,24.88832048984165,392.91482666226193,0.10152430179817995,101.52430179817995,38.74648681923249,0.9866711847561311,0.0,-230024.16849255777,-233527.07461173378,NaN,370.00169428354917,-0.23002416849255777
175,4.019172737319406e6,164647.79311503185,24.888276247238835,392.917935189029,0.10169790693517401,101.69790693517402,38.746485275163025,0.9866711454367252,0.0,-229727.44578900817,-233225.83328833318,NaN,370.00167953877195,-0.22972744578900817
176,4.0191835854745735e6,164644.81874701456,24.888264725727694,392.91934421279905,0.10231800566109593,102.31800566109594,38.746483623866524,0.9866711033868051,0.0,-229773.0954357082,-233272.17810731797,NaN,370.0016637700519,-0.2297730954357082
177,4.019210525059903e6,164644.4091954803,24.888285310827616,392.9221320962714,0.10146399524057359,101.4639952405736,38.746481361375864,0.9866710457729535,0.0,-229746.75910107352,-233245.44071174978,NaN,370.00164216485757,-0.2297467591010735
178,4.019255544903844e6,164647.46291410725,24.888169634855686,392.9264099887601,0.10216194517996191,102.1619451799619,38.74648174739323,0.986671055602805,0.0,-229969.7400676463,-233471.8173275597,NaN,370.0016458510519,-0.22996974006764628
179,4.01927615639866e6,164645.34604461482,24.888262421425473,392.9287268454684,0.10228168873497166,102.28168873497167,38.74648367748005,0.9866711047520622,0.0,-229980.27460150013,-233482.51228578694,NaN,370.00166428202334,-0.22998027460150014
180,4.019306169627954e6,164643.73855484303,24.888438930976264,392.93195016035787,0.1024237851022579,102.4237851022579,38.746483366521616,0.9866710968335707,0.0,-229866.1504847503,-233366.65023832518,NaN,370.001661312589,-0.22986615048475031
181,4.0193025535762315e6,164647.73936139286,24.888588403380897,392.93117372220576,0.10240240415138474,102.40240415138474,38.74648467469157,0.9866711301458452,0.0,-229414.9212846779,-232908.54952759176,NaN,370.00167380469196,-0.2294149212846779
182,4.019304542404678e6,164645.79166460806,24.88875031901757,392.93157499898774,0.10197631965192672,101.97631965192672,38.74648511432246,0.9866711413409538,0.0,-229263.92629943974,-232755.25512633476,NaN,370.00167800285766,-0.22926392629943973
183,4.0193056874877233e6,164643.95077700177,24.88886876015218,392.9318793792784,0.10257698114978213,102.57698114978213,38.74648429939691,0.9866711205890452,0.0,-229404.3867508242,-232897.85456936466,NaN,370.0016702208919,-0.2294043867508242
184,4.0193068325707684e6,164647.45011562193,24.889025606323955,392.9316393940006,0.10273749173313138,102.73749173313138,38.74648746259476,0.9866712011392169,0.0,-229049.7241110786,-232537.7909757143,NaN,370.00170042720634,-0.2290497241110786
185,4.019302372773643e6,164646.68732588936,24.88923591230744,392.9312625329005,0.10265969167026516,102.65969167026516,38.74648771993967,0.9866712076924512,0.0,-229321.86623563588,-232814.07739658465,NaN,370.0017028846692,-0.22932186623563589
